train_number,train_name,source_station,destination_station,route,scheduled_departure,actual_departure,scheduled_arrival,actual_arrival,delay_minutes,train_type,date,season
40021,Uday Superfast,Kolkata Howrah,Patna Junction,Kolkata Howrah → Patna Junction,2024-09-15 14:40:00,2024-09-15 14:40:00,2024-09-16 01:22:00,2024-09-16 01:29:00,0.0,Superfast,2024-09-15,Post-Monsoon
54587,Garib Rath Express,Bhubaneswar,Kolkata Howrah,Bhubaneswar → Kolkata Howrah,2024-10-07 16:20:00,2024-10-07 16:36:00,2024-10-08 06:36:00,2024-10-08 06:47:00,16.0,Express,2024-10-07,Post-Monsoon
34931,Passenger Superfast,Ahmedabad Junction,Jaipur Junction,Ahmedabad Junction → Jaipur Junction,2025-05-31 06:10:00,2025-05-31 06:16:00,2025-05-31 16:00:00,2025-05-31 16:03:00,6.0,Superfast,2025-05-31,Summer
10942,Duronto Express,Secunderabad,Vijayawada Junction,Secunderabad → Vijayawada Junction,2025-11-27 18:50:00,2025-11-27 19:01:00,2025-11-28 03:34:00,2025-11-28 03:43:00,11.0,Express,2025-11-27,Post-Monsoon
52487,Gatimaan Superfast,Bengaluru City,Chennai Central,Bengaluru City → Chennai Central,2025-03-10 13:35:00,2025-03-10 13:35:00,2025-03-10 19:47:00,2025-03-10 19:54:00,0.0,Superfast,2025-03-10,Summer
80686,Garib Rath Express,Amritsar Junction,New Delhi,Amritsar Junction → New Delhi,2025-01-12 13:45:00,2025-01-12 13:51:00,2025-01-13 00:37:00,2025-01-13 00:49:00,6.0,Express,2025-01-12,Winter
38657,Garib Rath Express,Pune Junction,Secunderabad,Pune Junction → Secunderabad,2025-05-10 22:00:00,2025-05-10 22:07:00,2025-05-11 04:33:00,2025-05-11 04:43:00,7.0,Express,2025-05-10,Summer
59823,Passenger Passenger,Kanpur Central,Lucknow Charbagh,Kanpur Central → Lucknow Charbagh,2025-06-27 21:20:00,2025-06-27 21:30:00,2025-06-28 08:36:00,2025-06-28 08:56:00,10.0,Passenger,2025-06-27,Monsoon
44718,Superfast Passenger,Mumbai Central,Ahmedabad Junction,Mumbai Central → Ahmedabad Junction,2025-02-26 16:40:00,2025-02-26 16:51:00,2025-02-27 15:40:00,2025-02-27 15:54:00,11.0,Passenger,2025-02-26,Winter
38080,Duronto Superfast,New Delhi,Guwahati,New Delhi → Guwahati,2025-10-09 19:25:00,2025-10-09 19:33:00,2025-10-09 21:32:00,2025-10-09 21:38:00,8.0,Superfast,2025-10-09,Post-Monsoon
28289,Garib Rath Express,Bengaluru City,Chennai Central,Bengaluru City → Chennai Central,2025-05-11 18:25:00,2025-05-11 18:26:00,2025-05-12 13:23:00,2025-05-12 13:24:00,1.0,Express,2025-05-11,Summer
41385,Vivek Express,Secunderabad,Pune Junction,Secunderabad → Pune Junction,2024-03-27 06:45:00,2024-03-27 06:52:00,2024-03-27 12:56:00,2024-03-27 13:11:00,7.0,Express,2024-03-27,Summer
80381,Tejas Express,Mumbai Central,Ahmedabad Junction,Mumbai Central → Ahmedabad Junction,2024-12-04 10:30:00,2024-12-04 10:45:00,2024-12-05 03:44:00,2024-12-05 04:05:00,15.0,Express,2024-12-04,Winter
42087,Duronto Express,Kolkata Howrah,Patna Junction,Kolkata Howrah → Patna Junction,2025-02-19 05:55:00,2025-02-19 05:56:00,2025-02-19 21:37:00,2025-02-19 21:42:00,1.0,Express,2025-02-19,Winter
75435,Duronto Passenger,New Delhi,Mumbai Central,New Delhi → Mumbai Central,2024-09-24 16:50:00,2024-09-24 16:51:00,2024-09-25 04:01:00,2024-09-25 04:01:00,1.0,Passenger,2024-09-24,Post-Monsoon
38080,Duronto Passenger,Secunderabad,Vijayawada Junction,Secunderabad → Vijayawada Junction,2024-07-08 16:50:00,2024-07-08 16:53:00,2024-07-09 13:35:00,2024-07-09 13:35:00,3.0,Passenger,2024-07-08,Monsoon
30032,Kisan Superfast,Lucknow Charbagh,Patna Junction,Lucknow Charbagh → Patna Junction,2025-09-22 14:30:00,2025-09-22 14:59:00,2025-09-22 21:40:00,2025-09-22 22:07:00,29.0,Superfast,2025-09-22,Post-Monsoon
22224,Duronto Passenger,Jaipur Junction,Ahmedabad Junction,Jaipur Junction → Ahmedabad Junction,2024-05-09 06:30:00,2024-05-09 06:33:00,2024-05-09 13:14:00,2024-05-09 13:17:00,3.0,Passenger,2024-05-09,Summer
22899,Superfast Express,New Delhi,Mumbai Central,New Delhi → Mumbai Central,2025-02-07 16:40:00,2025-02-07 17:00:00,2025-02-08 07:46:00,2025-02-08 08:15:00,20.0,Express,2025-02-07,Winter
66985,Vivek Express,Lucknow Charbagh,Patna Junction,Lucknow Charbagh → Patna Junction,2024-03-15 15:40:00,2024-03-15 15:44:00,2024-03-15 22:51:00,2024-03-15 22:52:00,4.0,Express,2024-03-15,Summer
93227,Gatimaan Express,Jaipur Junction,Ahmedabad Junction,Jaipur Junction → Ahmedabad Junction,2025-08-30 20:00:00,2025-08-30 20:02:00,2025-08-31 12:42:00,2025-08-31 12:51:00,2.0,Express,2025-08-30,Monsoon
28301,Uday Express,Mumbai Central,Bengaluru City,Mumbai Central → Bengaluru City,2024-05-06 10:40:00,2024-05-06 11:04:00,2024-05-07 02:36:00,2024-05-07 03:04:00,24.0,Express,2024-05-06,Summer
84364,Humsafar Express,Vijayawada Junction,Secunderabad,Vijayawada Junction → Secunderabad,2025-07-25 20:10:00,2025-07-25 20:39:00,2025-07-26 14:17:00,2025-07-26 14:42:00,29.0,Express,2025-07-25,Monsoon
18326,Uday Express,New Delhi,Lucknow Charbagh,New Delhi → Lucknow Charbagh,2024-11-12 15:25:00,2024-11-12 15:53:00,2024-11-12 19:36:00,2024-11-12 20:03:00,28.0,Express,2024-11-12,Post-Monsoon
23238,Passenger Express,New Delhi,Dehradun,New Delhi → Dehradun,2025-08-02 10:05:00,2025-08-02 10:34:00,2025-08-03 01:16:00,2025-08-03 01:48:00,29.0,Express,2025-08-02,Monsoon
20458,Mail Superfast,Lucknow Charbagh,Patna Junction,Lucknow Charbagh → Patna Junction,2024-08-02 07:35:00,2024-08-02 07:48:00,2024-08-02 20:14:00,2024-08-02 20:24:00,13.0,Superfast,2024-08-02,Monsoon
65519,Vande Bharat Express,Bengaluru City,Chennai Central,Bengaluru City → Chennai Central,2024-11-15 19:15:00,2024-11-15 19:32:00,2024-11-16 07:41:00,2024-11-16 08:02:00,17.0,Express,2024-11-15,Post-Monsoon
16175,Garib Rath Express,Kolkata Howrah,Bhubaneswar,Kolkata Howrah → Bhubaneswar,2025-01-08 18:10:00,2025-01-08 18:18:00,2025-01-09 07:01:00,2025-01-09 07:12:00,8.0,Express,2025-01-08,Winter
14165,Duronto Superfast,Ahmedabad Junction,Mumbai Central,Ahmedabad Junction → Mumbai Central,2024-05-07 22:05:00,2024-05-07 22:06:00,2024-05-08 10:40:00,2024-05-08 10:49:00,1.0,Superfast,2024-05-07,Summer
73624,Express Express,New Delhi,Jaipur Junction,New Delhi → Jaipur Junction,2025-09-29 20:50:00,2025-09-29 21:11:00,2025-09-30 08:38:00,2025-09-30 08:55:00,21.0,Express,2025-09-29,Post-Monsoon
16630,Express Passenger,New Delhi,Dehradun,New Delhi → Dehradun,2024-03-15 05:45:00,2024-03-15 05:49:00,2024-03-15 13:45:00,2024-03-15 13:52:00,4.0,Passenger,2024-03-15,Summer
42591,Sampark Kranti Passenger,New Delhi,Chandigarh,New Delhi → Chandigarh,2025-03-29 09:00:00,2025-03-29 09:15:00,2025-03-30 07:04:00,2025-03-30 07:16:00,15.0,Passenger,2025-03-29,Summer
31174,Intercity Express,Chennai Central,Ernakulam Junction,Chennai Central → Ernakulam Junction,2025-03-10 18:55:00,2025-03-10 19:19:00,2025-03-11 04:03:00,2025-03-11 04:33:00,24.0,Express,2025-03-10,Summer
31174,Gatimaan Express,Bengaluru City,Mysuru Junction,Bengaluru City → Mysuru Junction,2025-08-31 09:20:00,2025-08-31 09:45:00,2025-08-31 18:58:00,2025-08-31 19:24:00,25.0,Express,2025-08-31,Monsoon
26483,Shatabdi Superfast,New Delhi,Agra Cantt,New Delhi → Agra Cantt,2025-12-14 12:20:00,2025-12-14 12:28:00,2025-12-15 01:12:00,2025-12-15 01:17:00,8.0,Superfast,2025-12-14,Winter
94012,Mail Express,New Delhi,Chennai Central,New Delhi → Chennai Central,2024-10-29 14:35:00,2024-10-29 14:35:00,2024-10-30 04:20:00,2024-10-30 04:28:00,0.0,Express,2024-10-29,Post-Monsoon
69470,Jan Shatabdi Express,Mumbai Central,Pune Junction,Mumbai Central → Pune Junction,2024-10-06 19:50:00,2024-10-06 20:03:00,2024-10-07 01:11:00,2024-10-07 01:20:00,13.0,Express,2024-10-06,Post-Monsoon
41195,Humsafar Superfast,Chennai Central,Bengaluru City,Chennai Central → Bengaluru City,2024-02-21 08:10:00,2024-02-21 08:30:00,2024-02-21 11:04:00,2024-02-21 11:28:00,20.0,Superfast,2024-02-21,Winter
25860,Intercity Passenger,Patna Junction,Lucknow Charbagh,Patna Junction → Lucknow Charbagh,2024-07-09 21:45:00,2024-07-09 21:57:00,2024-07-10 16:25:00,2024-07-10 16:44:00,12.0,Passenger,2024-07-09,Monsoon
19287,Kisan Express,New Delhi,Chandigarh,New Delhi → Chandigarh,2024-03-19 07:45:00,2024-03-19 08:11:00,2024-03-19 21:17:00,2024-03-19 21:50:00,26.0,Express,2024-03-19,Summer
63354,Vande Bharat Superfast,New Delhi,Lucknow Charbagh,New Delhi → Lucknow Charbagh,2024-04-16 06:35:00,2024-04-16 06:42:00,2024-04-16 16:49:00,2024-04-16 17:02:00,7.0,Superfast,2024-04-16,Summer
63269,Tejas Express,Agra Cantt,New Delhi,Agra Cantt → New Delhi,2025-02-18 10:10:00,2025-02-18 10:16:00,2025-02-19 00:52:00,2025-02-19 01:06:00,6.0,Express,2025-02-18,Winter
58520,AC Express Express,Dehradun,New Delhi,Dehradun → New Delhi,2024-09-09 12:50:00,2024-09-09 13:08:00,2024-09-09 17:10:00,2024-09-09 17:34:00,18.0,Express,2024-09-09,Post-Monsoon
73092,AC Express Express,Ahmedabad Junction,Jaipur Junction,Ahmedabad Junction → Jaipur Junction,2025-10-22 17:25:00,2025-10-22 17:26:00,2025-10-23 07:14:00,2025-10-23 07:18:00,1.0,Express,2025-10-22,Post-Monsoon
37653,Mail Express,Kolkata Howrah,Patna Junction,Kolkata Howrah → Patna Junction,2024-07-15 13:30:00,2024-07-15 14:12:00,2024-07-16 01:10:00,2024-07-16 01:50:00,42.0,Express,2024-07-15,Monsoon
24592,Antyodaya Express,Chennai Central,Hyderabad Deccan,Chennai Central → Hyderabad Deccan,2024-09-25 10:55:00,2024-09-25 11:09:00,2024-09-25 22:30:00,2024-09-25 22:52:00,14.0,Express,2024-09-25,Post-Monsoon
65392,AC Express Express,Chandigarh,New Delhi,Chandigarh → New Delhi,2024-02-08 17:30:00,2024-02-08 17:31:00,2024-02-09 07:11:00,2024-02-09 07:16:00,1.0,Express,2024-02-08,Winter
44671,Kisan Express,New Delhi,Dehradun,New Delhi → Dehradun,2025-01-05 07:45:00,2025-01-05 08:33:00,2025-01-05 16:31:00,2025-01-05 17:24:00,48.0,Express,2025-01-05,Winter
94696,Antyodaya Superfast,Mumbai Central,Pune Junction,Mumbai Central → Pune Junction,2024-11-16 11:30:00,2024-11-16 11:33:00,2024-11-16 19:46:00,2024-11-16 19:58:00,3.0,Superfast,2024-11-16,Post-Monsoon
16006,Uday Express,Bengaluru City,Mumbai Central,Bengaluru City → Mumbai Central,2025-12-11 09:40:00,2025-12-11 09:54:00,2025-12-11 20:06:00,2025-12-11 20:19:00,14.0,Express,2025-12-11,Winter
88907,Kisan Passenger,Kolkata Howrah,Ranchi,Kolkata Howrah → Ranchi,2025-08-17 20:55:00,2025-08-17 21:05:00,2025-08-18 05:04:00,2025-08-18 05:17:00,10.0,Passenger,2025-08-17,Monsoon
37760,Kisan Express,Bengaluru City,Mysuru Junction,Bengaluru City → Mysuru Junction,2024-12-12 08:30:00,2024-12-12 08:59:00,2024-12-12 13:29:00,2024-12-12 13:56:00,29.0,Express,2024-12-12,Winter
30032,Mail Express,Ahmedabad Junction,Jaipur Junction,Ahmedabad Junction → Jaipur Junction,2024-05-27 18:00:00,2024-05-27 18:24:00,2024-05-28 06:24:00,2024-05-28 06:48:00,24.0,Express,2024-05-27,Summer
35203,Tejas Express,Mumbai Central,Pune Junction,Mumbai Central → Pune Junction,2025-10-03 21:35:00,2025-10-03 21:54:00,2025-10-04 04:22:00,2025-10-04 04:49:00,19.0,Express,2025-10-03,Post-Monsoon
99353,Vivek Express,Secunderabad,Vijayawada Junction,Secunderabad → Vijayawada Junction,2025-06-22 16:10:00,2025-06-22 16:10:00,2025-06-23 05:46:00,2025-06-23 05:56:00,0.0,Express,2025-06-22,Monsoon
99733,Antyodaya Passenger,New Delhi,Guwahati,New Delhi → Guwahati,2024-08-21 19:10:00,2024-08-21 19:11:00,2024-08-22 02:48:00,2024-08-22 02:52:00,1.0,Passenger,2024-08-21,Monsoon
10425,Kisan Passenger,Pune Junction,Secunderabad,Pune Junction → Secunderabad,2024-07-02 19:35:00,2024-07-02 19:39:00,2024-07-03 02:03:00,2024-07-03 02:03:00,4.0,Passenger,2024-07-02,Monsoon
88172,Duronto Express,New Delhi,Jaipur Junction,New Delhi → Jaipur Junction,2025-09-25 16:10:00,2025-09-25 16:11:00,2025-09-26 08:16:00,2025-09-26 08:16:00,1.0,Express,2025-09-25,Post-Monsoon
66985,Vande Bharat Express,Bengaluru City,Mysuru Junction,Bengaluru City → Mysuru Junction,2024-10-31 11:10:00,2024-10-31 11:26:00,2024-11-01 05:38:00,2024-11-01 05:59:00,16.0,Express,2024-10-31,Post-Monsoon
30926,Shatabdi Superfast,Kolkata Howrah,Bhubaneswar,Kolkata Howrah → Bhubaneswar,2025-12-11 07:10:00,2025-12-11 07:17:00,2025-12-11 10:08:00,2025-12-11 10:24:00,7.0,Superfast,2025-12-11,Winter
73699,Antyodaya Superfast,Ernakulam Junction,Chennai Central,Ernakulam Junction → Chennai Central,2024-03-25 18:05:00,2024-03-25 18:09:00,2024-03-26 02:43:00,2024-03-26 02:47:00,4.0,Superfast,2024-03-25,Summer
26361,Express Passenger,Chennai Central,New Delhi,Chennai Central → New Delhi,2024-05-12 10:00:00,2024-05-12 10:09:00,2024-05-12 22:06:00,2024-05-12 22:25:00,9.0,Passenger,2024-05-12,Summer
84364,AC Express Passenger,Kolkata Howrah,Ranchi,Kolkata Howrah → Ranchi,2025-06-27 10:25:00,2025-06-27 11:22:00,2025-06-27 21:31:00,2025-06-27 22:28:00,57.0,Passenger,2025-06-27,Monsoon
99192,Passenger Express,New Delhi,Kolkata Howrah,New Delhi → Kolkata Howrah,2025-05-26 13:55:00,2025-05-26 14:00:00,2025-05-26 23:54:00,2025-05-27 00:07:00,5.0,Express,2025-05-26,Summer
80697,Sampark Kranti Superfast,New Delhi,Varanasi Junction,New Delhi → Varanasi Junction,2025-02-02 19:05:00,2025-02-02 19:27:00,2025-02-03 07:40:00,2025-02-03 07:59:00,22.0,Superfast,2025-02-02,Winter
44671,Gatimaan Superfast,Kolkata Howrah,Patna Junction,Kolkata Howrah → Patna Junction,2024-04-30 05:55:00,2024-04-30 06:15:00,2024-04-30 16:22:00,2024-04-30 16:51:00,20.0,Superfast,2024-04-30,Summer
71953,Express Express,Jaipur Junction,New Delhi,Jaipur Junction → New Delhi,2025-02-22 05:20:00,2025-02-22 05:22:00,2025-02-22 15:34:00,2025-02-22 15:37:00,2.0,Express,2025-02-22,Winter
93320,Kisan Passenger,New Delhi,Amritsar Junction,New Delhi → Amritsar Junction,2025-11-09 20:40:00,2025-11-09 20:45:00,2025-11-10 15:00:00,2025-11-10 15:05:00,5.0,Passenger,2025-11-09,Post-Monsoon
14207,Garib Rath Express,Chennai Central,Madurai Junction,Chennai Central → Madurai Junction,2025-03-21 10:35:00,2025-03-21 10:47:00,2025-03-22 00:38:00,2025-03-22 00:56:00,12.0,Express,2025-03-21,Summer
53309,Mail Express,Kolkata Howrah,Bhubaneswar,Kolkata Howrah → Bhubaneswar,2024-02-06 06:10:00,2024-02-06 06:25:00,2024-02-06 18:52:00,2024-02-06 19:11:00,15.0,Express,2024-02-06,Winter
93886,Express Superfast,Lucknow Charbagh,New Delhi,Lucknow Charbagh → New Delhi,2025-07-09 11:55:00,2025-07-09 12:19:00,2025-07-09 15:39:00,2025-07-09 16:00:00,24.0,Superfast,2025-07-09,Monsoon
26828,Uday Superfast,New Delhi,Guwahati,New Delhi → Guwahati,2024-06-13 10:20:00,2024-06-13 10:32:00,2024-06-13 13:17:00,2024-06-13 13:29:00,12.0,Superfast,2024-06-13,Monsoon
82063,Jan Shatabdi Passenger,Kolkata Howrah,Patna Junction,Kolkata Howrah → Patna Junction,2024-01-07 07:35:00,2024-01-07 07:40:00,2024-01-07 15:47:00,2024-01-07 15:48:00,5.0,Passenger,2024-01-07,Winter
21915,Antyodaya Express,Bengaluru City,Hyderabad Deccan,Bengaluru City → Hyderabad Deccan,2024-03-01 08:00:00,2024-03-01 08:00:00,2024-03-01 22:21:00,2024-03-01 22:24:00,0.0,Express,2024-03-01,Summer
14207,Rajdhani Superfast,Chennai Central,Ernakulam Junction,Chennai Central → Ernakulam Junction,2024-05-19 07:20:00,2024-05-19 07:21:00,2024-05-19 15:41:00,2024-05-19 15:45:00,1.0,Superfast,2024-05-19,Summer
19116,Express Superfast,Chennai Central,Madurai Junction,Chennai Central → Madurai Junction,2024-10-05 14:45:00,2024-10-05 15:09:00,2024-10-05 20:30:00,2024-10-05 20:59:00,24.0,Superfast,2024-10-05,Post-Monsoon
71993,Tejas Express,Mumbai Central,Bengaluru City,Mumbai Central → Bengaluru City,2025-12-04 17:55:00,2025-12-04 17:57:00,2025-12-05 01:53:00,2025-12-05 02:05:00,2.0,Express,2025-12-04,Winter
95909,Rajdhani Express,Secunderabad,Vijayawada Junction,Secunderabad → Vijayawada Junction,2024-12-09 07:45:00,2024-12-09 07:48:00,2024-12-10 00:09:00,2024-12-10 00:09:00,3.0,Express,2024-12-09,Winter
63883,Intercity Passenger,Dehradun,New Delhi,Dehradun → New Delhi,2024-07-03 19:00:00,2024-07-03 19:24:00,2024-07-04 06:07:00,2024-07-04 06:39:00,24.0,Passenger,2024-07-03,Monsoon
16006,Tejas Express,Secunderabad,Vijayawada Junction,Secunderabad → Vijayawada Junction,2025-08-17 07:35:00,2025-08-17 07:57:00,2025-08-18 01:47:00,2025-08-18 02:07:00,22.0,Express,2025-08-17,Monsoon
31174,Vivek Express,Chennai Central,Madurai Junction,Chennai Central → Madurai Junction,2024-05-09 21:40:00,2024-05-09 21:45:00,2024-05-10 05:53:00,2024-05-10 05:55:00,5.0,Express,2024-05-09,Summer
39256,Vande Bharat Express,Secunderabad,Vijayawada Junction,Secunderabad → Vijayawada Junction,2025-12-10 17:50:00,2025-12-10 18:27:00,2025-12-11 01:35:00,2025-12-11 02:19:00,37.0,Express,2025-12-10,Winter
36365,Humsafar Express,Kanpur Central,Lucknow Charbagh,Kanpur Central → Lucknow Charbagh,2024-04-03 22:30:00,2024-04-03 22:33:00,2024-04-04 04:53:00,2024-04-04 05:03:00,3.0,Express,2024-04-03,Summer
37869,AC Express Superfast,Jaipur Junction,Ahmedabad Junction,Jaipur Junction → Ahmedabad Junction,2025-04-01 18:45:00,2025-04-01 18:51:00,2025-04-02 01:37:00,2025-04-02 01:48:00,6.0,Superfast,2025-04-01,Summer
23947,Antyodaya Express,Ranchi,Kolkata Howrah,Ranchi → Kolkata Howrah,2024-09-22 13:00:00,2024-09-22 13:20:00,2024-09-23 03:54:00,2024-09-23 04:20:00,20.0,Express,2024-09-22,Post-Monsoon
24371,Duronto Express,Nagpur Junction,Mumbai Central,Nagpur Junction → Mumbai Central,25/07/2024 10:30,2024-07-25 10:41:00,2024-07-26 04:03:00,2024-07-26 04:15:00,11.0,Express,2024-07-25,Monsoon
94696,Superfast Passenger,Mumbai Central,Pune Junction,Mumbai Central → Pune Junction,2025-03-01 19:35:00,2025-03-01 19:45:00,2025-03-02 06:40:00,2025-03-02 06:45:00,10.0,Passenger,2025-03-01,Summer
87128,Rajdhani Express,Kolkata Howrah,Ranchi,Kolkata Howrah → Ranchi,2024-11-21 11:40:00,2024-11-21 11:40:00,2024-11-22 02:33:00,2024-11-22 02:33:00,0.0,Express,2024-11-21,Post-Monsoon
59672,Superfast Passenger,Chennai Central,Hyderabad Deccan,Chennai Central → Hyderabad Deccan,2025-06-07 07:55:00,2025-06-07 07:57:00,2025-06-07 17:52:00,2025-06-07 17:57:00,2.0,Passenger,2025-06-07,Monsoon
75612,AC Express Passenger,Varanasi Junction,New Delhi,Varanasi Junction → New Delhi,2025-05-11 11:05:00,2025-05-11 11:15:00,2025-05-11 19:05:00,2025-05-11 19:14:00,,Passenger,2025-05-11,Summer
93810,Uday Express,New Delhi,Kolkata Howrah,New Delhi → Kolkata Howrah,2025-06-15 14:50:00,2025-06-15 14:58:00,2025-06-16 03:18:00,2025-06-16 03:25:00,8.0,Express,2025-06-15,Monsoon
36365,Sampark Kranti Superfast,New Delhi,Amritsar Junction,New Delhi → Amritsar Junction,2024-02-07 11:20:00,2024-02-07 11:32:00,2024-02-07 19:15:00,2024-02-07 19:23:00,12.0,Superfast,2024-02-07,Winter
22363,Intercity Passenger,Chennai Central,Hyderabad Deccan,Chennai Central → Hyderabad Deccan,2025-11-15 05:30:00,2025-11-15 05:37:00,2025-11-16 06:27:00,2025-11-16 06:30:00,7.0,Passenger,2025-11-15,Post-Monsoon
40495,Gatimaan Express,Lucknow Charbagh,Patna Junction,Lucknow Charbagh → Patna Junction,2024-03-27 06:20:00,2024-03-27 06:44:00,2024-03-27 23:59:00,2024-03-28 00:30:00,24.0,Express,2024-03-27,Summer
59823,Superfast Express,New Delhi,Chandigarh,New Delhi → Chandigarh,2025-03-17 06:55:00,2025-03-17 07:25:00,2025-03-17 23:38:00,2025-03-18 00:15:00,30.0,Express,2025-03-17,Summer
17685,Rajdhani Express,Ahmedabad Junction,Jaipur Junction,Ahmedabad Junction → Jaipur Junction,2024-04-13 08:35:00,2024-04-13 08:36:00,2024-04-13 15:38:00,2024-04-13 15:44:00,1.0,Express,2024-04-13,Summer
65444,Duronto Passenger,New Delhi,Agra Cantt,New Delhi → Agra Cantt,2025-05-18 16:25:00,2025-05-18 16:27:00,2025-05-19 01:21:00,2025-05-19 01:29:00,2.0,Passenger,2025-05-18,Summer
88907,Vande Bharat Superfast,New Delhi,Amritsar Junction,New Delhi → Amritsar Junction,2024-04-30 07:35:00,2024-04-30 07:36:00,2024-04-30 19:43:00,2024-04-30 19:43:00,1.0,Superfast,2024-04-30,Summer
92240,Tejas Superfast,Kanpur Central,Lucknow Charbagh,Kanpur Central → Lucknow Charbagh,2024-01-31 22:20:00,2024-02-01 00:47:00,2024-02-01 03:29:00,2024-02-01 06:01:00,147.0,Superfast,2024-01-31,Winter
42098,Uday Express,Mumbai Central,Pune Junction,Mumbai Central → Pune Junction,2025-11-23 13:40:00,2025-11-23 13:54:00,2025-11-23 23:19:00,2025-11-23 23:39:00,14.0,Express,2025-11-23,Post-Monsoon
95181,Uday Superfast,Mumbai Central,Nagpur Junction,Mumbai Central → Nagpur Junction,2025-07-10 06:10:00,2025-07-10 07:40:00,2025-07-10 13:11:00,2025-07-10 14:42:00,90.0,Superfast,2025-07-10,Monsoon
76540,Antyodaya Passenger,Kolkata Howrah,Patna Junction,Kolkata Howrah → Patna Junction,2025-04-28 07:25:00,2025-04-28 07:29:00,2025-04-28 14:12:00,2025-04-28 14:23:00,4.0,Passenger,2025-04-28,Summer
30032,Garib Rath Express,Madurai Junction,Chennai Central,Madurai Junction → Chennai Central,2025-12-06 07:40:00,2025-12-06 08:20:00,2025-12-06 23:02:00,2025-12-06 23:38:00,40.0,Express,2025-12-06,Winter
73092,Jan Shatabdi Passenger,New Delhi,Guwahati,New Delhi → Guwahati,2024-07-21 09:30:00,2024-07-21 09:48:00,2024-07-22 01:59:00,2024-07-22 02:19:00,18.0,Passenger,2024-07-21,Monsoon
94939,Vivek Express,New Delhi,Jaipur Junction,New Delhi → Jaipur Junction,2024-06-24 10:45:00,2024-06-24 11:04:00,2024-06-25 00:55:00,2024-06-25 01:19:00,19.0,Express,2024-06-24,Monsoon
23434,Tejas Express,New Delhi,Jaipur Junction,New Delhi → Jaipur Junction,2024-04-30 20:15:00,2024-04-30 20:27:00,2024-05-01 11:53:00,2024-05-01 12:06:00,12.0,Express,2024-04-30,Summer
28289,AC Express Express,Bengaluru City,Hyderabad Deccan,Bengaluru City → Hyderabad Deccan,2024-05-07 14:15:00,2024-05-07 14:17:00,2024-05-08 05:42:00,2024-05-08 05:46:00,2.0,Express,2024-05-07,Summer
42098,Superfast Passenger,Mumbai Central,Nagpur Junction,Mumbai Central → Nagpur Junction,2024-02-20 20:20:00,2024-02-20 20:22:00,2024-02-21 09:58:00,2024-02-21 10:06:00,2.0,Passenger,2024-02-20,Winter
20458,Kisan Express,New Delhi,Dehradun,New Delhi → Dehradun,2025-01-05 17:45:00,2025-01-05 17:45:00,2025-01-05 22:23:00,2025-01-05 22:23:00,0.0,Express,2025-01-05,Winter
